2430.8882;119.83196;-3920.7144
2428.4712;119.829796;-3919.628
2426.0542;119.82798;-3918.5315
2423.6372;119.82608;-3917.4275
2421.2217;119.82379;-3916.3167
2418.817;119.82186;-3915.2002
2416.412;119.819954;-3914.0757
2414.0073;119.81837;-3912.9404
2411.604;119.8166;-3911.8025
2409.2114;119.81469;-3910.655
2406.8188;119.8131;-3909.5012
2404.4263;119.81191;-3908.3416
2402.0396;119.81073;-3907.1716
2399.6592;119.80914;-3905.9998
2397.2788;119.80744;-3904.8174
2394.9004;119.80616;-3903.6296
2392.5322;119.80502;-3902.4333
2390.164;119.8035;-3901.2307
2387.796;119.802086;-3900.0222
2385.4358;119.80075;-3898.804
2383.0798;119.79949;-3897.5833
2380.729;119.798546;-3896.3533
2378.3853;119.79753;-3895.1204
2376.0415;119.79639;-3893.8772
2373.6978;119.79524;-3892.6262
2371.3608;119.7941;-3891.369
2369.0293;119.79295;-3890.106
2366.6978;119.79181;-3888.8364
2364.3765;119.790665;-3887.5598
2362.0571;119.78916;-3886.276
2359.7378;119.78805;-3884.982
2357.4204;119.78712;-3883.6853
2355.1133;119.78596;-3882.3792
2352.8062;119.7848;-3881.0676
2350.499;119.78402;-3879.7493
2348.2031;119.78327;-3878.423
2345.9082;119.78251;-3877.09
